"","yyyy","mm","PERMNO","GVKEY","FFyear","fyr","LZ4M_fyear","LZ4M_fqtr","LZ4M_fyr","cmonth","fqtr","years_in_cmpst","SHRCD","TICKER","COMNAM","SHRCLS","PRC","VOL","SHROUT","lag_ME","FFbm","AFbm","FF_Momentum","DecME","R61","Dmq","Blq","Olq","Tanq","Roe","Roa","Glaq","Iaq1","dRoe","dRoa","BEa","Investment","Ig","Ig2","Ig3","Ivg","Gla","Hn","Robust","Dm","CFp","Op","Nop","Gpa","Rdm","Tan","Bmq","Am","Amq","RET"
"955",1977,7,10006,1010,1977,12,1976,4,12,7,2,15,10,"ACF","A C F INDUSTRIES INC","",34.75,1524,8687,312732,0.00139553303865364,0.0013597329342696,0.0678120313193444,304709.375,0.158717846599259,0.00079946407786859,1.86241531573576,0.177898694893715,0.754184632817523,0.0197315320539443,0.0107317447396124,0.0548805003033132,0.0510351154935937,-0.0124350315888266,-0.00569254952899323,425.232,0.0860800136582491,0.0833179172655216,0.535767601371797,0.0764553668641563,0.0456400952488945,0.244055839108028,0.0184563758389262,0.229858053956429,0.000889450808659891,0.000236845354692484,16.99,15.355,0.224712577378138,1.26612448337042e-05,0.772066061882227,0.00124700382436079,0.00258876511429949,0.00232243902127061,-0.0353391362295081
"956",1977,8,10006,1010,1977,12,1977,1,12,8,2,15,10,"ACF","A C F INDUSTRIES INC","",33,1383,8728,301873.25,0.00139553303865364,0.0013597329342696,0.111129877203285,304709.375,0.0512640209088346,0.000872197188720763,1.88901217227284,0.197145645246769,0.755447201378719,0.0188979192534899,0.0101873555597531,0.0502661567072884,0.0625998269429904,-0.00434206077465231,-0.00220162189412985,425.232,0.0860800136582491,0.0833179172655216,0.535767601371797,0.0764553668641563,0.0456400952488945,0.244055839108028,0.0184563758389262,0.229858053956429,0.000889450808659891,0.000236845354692484,16.99,15.355,0.224712577378138,1.26612448337042e-05,0.772066061882227,0.00131365399219706,0.00258876511429949,0.00248150838141505,-0.0366339018365235
"957",1977,5,10006,1010,1976,12,1976,4,12,5,1,15,10,"ACF","A C F INDUSTRIES INC","",36.375,2250,8675,314468.75,0.00127983590921677,0.00124700382436079,0.0880333198279402,304709.375,0.01263631221245,0.000795048792606579,1.86241531573576,0.177898694893715,0.754184632817523,0.0197315320539443,0.0107317447396124,0.0548805003033132,0.0510351154935937,-0.0124350315888266,-0.00569254952899323,389.978,0.0510366364558568,0.417651805527537,-0.00633475205384548,0.18740495420905,0.00978988950592563,0.239668727832101,0.0924538938551985,0.238690387662894,0.00082051298881106,0.000219041504712482,15.32,14.826,0.228030802656199,1.24249541058591e-05,0.765815692116629,0.00124011686375832,0.00238358599895392,0.0023096126403657,0.0170940604778747
"958",1977,4,10006,1010,1976,12,1976,3,12,4,1,15,10,"ACF","A C F INDUSTRIES INC","",36.25,1678,8675,299287.5,0.00127983590921677,0.00124700382436079,0.0969824713031026,304709.375,0.049084944333885,0.000798984254270559,1.83861362086935,0.164809140025544,0.759155093174673,0.0235493257232388,0.0121802979303479,0.0537093688588405,0.0381596413085161,0.00510867705901524,0.00325911622225519,389.978,0.0510366364558568,0.417651805527537,-0.00633475205384548,0.18740495420905,0.00978988950592563,0.239668727832101,0.0924538938551985,0.238690387662894,0.00082051298881106,0.000219041504712482,15.32,14.826,0.228030802656199,1.24249541058591e-05,0.765815692116629,0.00127916802405714,0.00238358599895392,0.00235189575241198,0.0494804020908964
"959",1977,9,10006,1010,1977,12,1977,1,12,9,3,15,10,"ACF","A C F INDUSTRIES INC","",34.875,1448,8728,288024,0.00139553303865364,0.0013597329342696,0.0735871706192344,304709.375,0.00179025093741177,0.00091413562758659,1.88901217227284,0.197145645246769,0.755447201378719,0.0188979192534899,0.0101873555597531,0.0502661567072884,0.0625998269429904,-0.00434206077465231,-0.00220162189412985,425.232,0.0860800136582491,0.0833179172655216,0.535767601371797,0.0764553668641563,0.0456400952488945,0.244055839108028,0.0184563758389262,0.229858053956429,0.000889450808659891,0.000236845354692484,16.99,15.355,0.224712577378138,1.26612448337042e-05,0.772066061882227,0.00137681929283671,0.00258876511429949,0.00260082840318862,0.0552625066320239
"960",1977,6,10006,1010,1976,12,1976,4,12,6,2,15,10,"ACF","A C F INDUSTRIES INC","",36,1481,8687,315553.125,0.00127983590921677,0.00124700382436079,0.154659880753807,304709.375,0.151728560493082,0.000792316666171504,1.86241531573576,0.177898694893715,0.754184632817523,0.0197315320539443,0.0107317447396124,0.0548805003033132,0.0510351154935937,-0.0124350315888266,-0.00569254952899323,389.978,0.0510366364558568,0.417651805527537,-0.00633475205384548,0.18740495420905,0.00978988950592563,0.239668727832101,0.0924538938551985,0.238690387662894,0.00082051298881106,0.000219041504712482,15.32,14.826,0.228030802656199,1.24249541058591e-05,0.765815692116629,0.00123585529377977,0.00238358599895392,0.00230167582716856,-0.0103625057855861
"961",1978,8,10006,1010,1978,12,1978,1,12,8,2,16,10,"ACF","A C F INDUSTRIES INC","",38.25,3498,8731,312133.25,0.00154191212720292,0.00158203623460225,0.02933443328871,301219.5,0.00681086378105181,0.000985745671119626,1.93877286318798,0.179774475522387,0.762258282750209,0.0161481802426343,0.00807527972058275,0.0485730133555203,0.117434097671743,-0.00274973901085554,-0.00211207583917034,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00112114255551184,0.000274879282383777,18.137,17.275,0.224607362639024,1.5609879174489e-05,0.759506453055238,0.00138323296220444,0.00307389793821449,0.0026817745305891,0.0812250853125938
"962",1978,11,10006,1010,1978,12,1978,2,12,11,3,16,10,"ACF","A C F INDUSTRIES INC","",31.25,1832,8737,279584,0.00154191212720292,0.00158203623460225,0.111573644721322,301219.5,0.181567615061232,0.0011451728282019,1.9580357406118,0.213588386833716,0.758435806490474,0.025940785309552,0.0137324606428239,0.0705806026156686,0.123271594095413,-0.00128307505680325,-0.000398637134386511,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00112114255551184,0.000274879282383777,18.137,17.275,0.224607362639024,1.5609879174489e-05,0.759506453055238,0.00157698223074282,0.00307389793821449,0.00308778757010416,-0.00705583395398087
"963",1978,2,10006,1010,1977,12,1977,3,12,2,4,15,10,"ACF","A C F INDUSTRIES INC","",29.25,1460,8731,264112.75,0.00141170143367212,0.00144843715871192,0.02431382044507,301219.5,-0.0128155667218499,0.00102567558741484,1.86389666152065,0.178403695109467,0.755316470751148,0.0183612149967895,0.0097481637618648,0.0508408636987594,0.0977478111019714,-0.00518811072644928,-0.00243213416848306,425.232,0.0860800136582491,0.0833179172655216,0.535767601371797,0.0764553668641563,0.0456400952488945,0.244055839108028,0.0184563758389262,0.229858053956429,0.000899755825901046,0.000239589402412526,16.99,15.355,0.224712577378138,1.2807935741212e-05,0.772066061882227,0.00156963266635178,0.0026187580817311,0.00292563308662683,-0.0166671281154667
"964",1978,12,10006,1010,1978,12,1978,2,12,12,4,16,10,"ACF","A C F INDUSTRIES INC","",30.75,1059,8758,273031.25,0.00154191212720292,0.00158203623460225,-0.00711178277650269,301219.5,-0.0203514800155273,0.00117265697607875,1.9580357406118,0.213588386833716,0.758435806490474,0.025940785309552,0.0137324606428239,0.0705806026156686,0.123271594095413,-0.00128307505680325,-0.000398637134386511,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00112114255551184,0.000274879282383777,18.137,17.275,0.224607362639024,1.5609879174489e-05,0.759506453055238,0.00161482980428065,0.00307389793821449,0.00316189447178665,-0.0161293819298836
"965",1978,6,10006,1010,1977,12,1977,4,12,6,2,16,10,"ACF","A C F INDUSTRIES INC","",33.625,1299,8731,292488.5,0.00141170143367212,0.00144843715871192,-0.0319170645958586,301219.5,0.0316560700105944,0.000926614208763763,1.85503677992249,0.200958138791944,0.757285452593174,0.0251374951756079,0.0134865283545814,0.0593816204799553,0.0860800136582491,0.00540596312166353,0.00275478361496901,425.232,0.0860800136582491,0.0833179172655216,0.535767601371797,0.0764553668641563,0.0456400952488945,0.244055839108028,0.0184563758389262,0.229858053956429,0.000899755825901046,0.000239589402412526,16.99,15.355,0.224712577378138,1.2807935741212e-05,0.772066061882227,0.00145384177497577,0.0026187580817311,0.00269692996476785,0.00372405708348893
"966",1978,3,10006,1010,1977,12,1977,3,12,3,1,16,10,"ACF","A C F INDUSTRIES INC","",30.375,1892,8731,255381.75,0.00141170143367212,0.00144843715871192,-0.0844368809576457,301219.5,-0.108939107242995,0.00106074141946322,1.86389666152065,0.178403695109467,0.755316470751148,0.0183612149967895,0.0097481637618648,0.0508408636987594,0.0977478111019714,-0.00518811072644928,-0.00243213416848306,425.232,0.0860800136582491,0.0833179172655216,0.535767601371797,0.0764553668641563,0.0456400952488945,0.244055839108028,0.0184563758389262,0.229858053956429,0.000899755825901046,0.000239589402412526,16.99,15.355,0.224712577378138,1.2807935741212e-05,0.772066061882227,0.00162329532161167,0.0026187580817311,0.00302565473061407,0.0377407724271927
"967",1978,7,10006,1010,1978,12,1977,4,12,7,2,16,10,"ACF","A C F INDUSTRIES INC","",35.75,1109,8731,293579.875,0.00154191212720292,0.00158203623460225,-0.00972876002428695,301219.5,0.0250654960250102,0.000923169546277653,1.85503677992249,0.200958138791944,0.757285452593174,0.0251374951756079,0.0134865283545814,0.0593816204799553,0.0860800136582491,0.00540596312166353,0.00275478361496901,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00112114255551184,0.000274879282383777,18.137,17.275,0.224607362639024,1.5609879174489e-05,0.759506453055238,0.00144843715871192,0.00307389793821449,0.00268690420281704,0.0612804067424887
"968",1978,5,10006,1010,1977,12,1977,4,12,5,1,16,10,"ACF","A C F INDUSTRIES INC","",33.5,3044,8731,293579.875,0.00141170143367212,0.00144843715871192,-0.116473044468489,301219.5,-0.106494067726769,0.000923169546277653,1.85503677992249,0.200958138791944,0.757285452593174,0.0251374951756079,0.0134865283545814,0.0593816204799553,0.0860800136582491,0.00540596312166353,0.00275478361496901,425.232,0.0860800136582491,0.0833179172655216,0.535767601371797,0.0764553668641563,0.0456400952488945,0.244055839108028,0.0184563758389262,0.229858053956429,0.000899755825901046,0.000239589402412526,16.99,15.355,0.224712577378138,1.2807935741212e-05,0.772066061882227,0.00144843715871192,0.0026187580817311,0.00268690420281704,0.0118257987859855
"969",1978,1,10006,1010,1977,12,1977,2,12,1,4,15,10,"ACF","A C F INDUSTRIES INC","",30.25,1754,8731,301219.5,0.00141170143367212,0.00144843715871192,0.0164697648595375,301219.5,-0.0451567618348832,0.000907507648077233,1.88355627227143,0.195589125046353,0.754552241544197,0.0272238603663552,0.0141310977772104,0.0625175539384654,0.0939350375768617,0.00324302042153781,0.00125489355884912,425.232,0.0860800136582491,0.0833179172655216,0.535767601371797,0.0764553668641563,0.0456400952488945,0.244055839108028,0.0184563758389262,0.229858053956429,0.000899755825901046,0.000239589402412526,16.99,15.355,0.224712577378138,1.2807935741212e-05,0.772066061882227,0.00135460685646182,0.0026187580817311,0.00255147824095054,-0.131462676750653
"970",1978,4,10006,1010,1977,12,1977,3,12,4,1,16,10,"ACF","A C F INDUSTRIES INC","",33.625,3161,8731,265204.125,0.00141170143367212,0.00144843715871192,-0.104733414804785,301219.5,-0.0889723335219383,0.00102145470022384,1.86389666152065,0.178403695109467,0.755316470751148,0.0183612149967895,0.0097481637618648,0.0508408636987594,0.0977478111019714,-0.00518811072644928,-0.00243213416848306,425.232,0.0860800136582491,0.0833179172655216,0.535767601371797,0.0764553668641563,0.0456400952488945,0.244055839108028,0.0184563758389262,0.229858053956429,0.000899755825901046,0.000239589402412526,16.99,15.355,0.224712577378138,1.2807935741212e-05,0.772066061882227,0.00156317327266309,0.0026187580817311,0.00291359344429503,0.101650040350505
"971",1978,9,10006,1010,1978,12,1978,1,12,9,3,16,10,"ACF","A C F INDUSTRIES INC","",35.375,1928,8737,333960.75,0.00154191212720292,0.00158203623460225,0.127248741867722,301219.5,0.199553947274194,0.00092131784947782,1.93877286318798,0.179774475522387,0.762258282750209,0.0161481802426343,0.00807527972058275,0.0485730133555203,0.117434097671743,-0.00274973901085554,-0.00211207583917034,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00112114255551184,0.000274879282383777,18.137,17.275,0.224607362639024,1.5609879174489e-05,0.759506453055238,0.00129282557905383,0.00307389793821449,0.00250649514950484,-0.0781377732138297
"972",1978,10,10006,1010,1978,12,1978,1,12,10,3,16,10,"ACF","A C F INDUSTRIES INC","",32,2729,8737,309071.375,0.00154191212720292,0.00158203623460225,0.153211320548292,301219.5,0.297446160702254,0.000995511150134819,1.93877286318798,0.179774475522387,0.762258282750209,0.0161481802426343,0.00807527972058275,0.0485730133555203,0.117434097671743,-0.00274973901085554,-0.00211207583917034,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00112114255551184,0.000274879282383777,18.137,17.275,0.224607362639024,1.5609879174489e-05,0.759506453055238,0.0013969362254916,0.00307389793821449,0.00270834204558737,-0.100269054726255
"973",1979,11,10006,1010,1979,12,1979,2,12,11,3,17,10,"ACF","A C F INDUSTRIES INC","",34.25,2037,8760,280320,0.00188240994992731,0.00164172738754493,0.210906290764548,269308.5,0.176605521798813,0.00124604380707763,1.99689140030173,0.234739368998628,0.757132298291558,0.0236197329514409,0.0117762068300819,0.0607830872662757,0.114658240047446,-0.00232105235811109,-0.00195625381274192,506.949,0.0981490801561262,0.0333271994929358,0.327737494745691,0.438361817483244,0.180432412519353,0.24921861331133,-0.0190662429723784,0.223562922503053,0.00135262347827863,0.000350037224966906,19.386,16.016,0.226944244469884,1.87145968285442e-05,0.746072721568535,0.00171906749429224,0.00377558079303104,0.00343279109589041,0.0841683393854803
"974",1979,10,10006,1010,1979,12,1979,1,12,10,3,17,10,"ACF","A C F INDUSTRIES INC","",32,4741,8760,324120,0.00188240994992731,0.00164172738754493,0.143863153936921,269308.5,0.291177297901368,0.00110658706651857,2.03037252927773,0.22207189008215,0.755111312597938,0.0254459548739715,0.0129499481503956,0.0663980600549742,0.144322285684249,0.00929777463133714,0.0048746684298128,506.949,0.0981490801561262,0.0333271994929358,0.327737494745691,0.438361817483244,0.180432412519353,0.24921861331133,-0.0190662429723784,0.223562922503053,0.00135262347827863,0.000350037224966906,19.386,16.016,0.226944244469884,1.87145968285442e-05,0.746072721568535,0.00145555658398124,0.00377558079303104,0.00295532210292484,-0.14518185359451
"975",1979,3,10006,1010,1978,12,1978,3,12,3,1,17,10,"ACF","A C F INDUSTRIES INC","",32,1594,8758,258361,0.00172461693559617,0.0015041095890411,0.0835841477432738,269308.5,-0.132636927646387,0.00127571885849644,1.96494646761919,0.181063799919395,0.757575376645489,0.0228834541971914,0.0118030609112011,0.0607463405135287,0.143169961834975,0.00452223920040196,0.00205489714933628,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00125398938392216,0.000307450377540999,18.137,17.275,0.224607362639024,1.74595306126617e-05,0.759506453055238,0.00173997236425002,0.00343813136235952,0.0034189525508881,0.0813458582039285
"976",1979,7,10006,1010,1979,12,1978,4,12,7,2,17,10,"ACF","A C F INDUSTRIES INC","",35.5,4845,8760,308790,0.00188240994992731,0.00164172738754493,0.042266337155175,269308.5,0.0852235069941576,0.00109365588263869,1.99970537261698,0.209360347711535,0.755943429708016,0.0307440025946986,0.015701451182445,0.0727525669063681,0.170181828323536,0.00560650741909068,0.00221492282786353,506.949,0.0981490801561262,0.0333271994929358,0.327737494745691,0.438361817483244,0.180432412519353,0.24921861331133,-0.0190662429723784,0.223562922503053,0.00135262347827863,0.000350037224966906,19.386,16.016,0.226944244469884,1.87145968285442e-05,0.746072721568535,0.00149486706175718,0.00377558079303104,0.002989293694744,0.00706697003997452
"977",1979,9,10006,1010,1979,12,1979,1,12,9,3,17,10,"ACF","A C F INDUSTRIES INC","",37,3420,8760,335070,0.00188240994992731,0.00164172738754493,-0.0234194687946714,269308.5,0.190442544164309,0.00107042409048855,2.03037252927773,0.22207189008215,0.755111312597938,0.0254459548739715,0.0129499481503956,0.0663980600549742,0.144322285684249,0.00929777463133714,0.0048746684298128,506.949,0.0981490801561262,0.0333271994929358,0.327737494745691,0.438361817483244,0.180432412519353,0.24921861331133,-0.0190662429723784,0.223562922503053,0.00135262347827863,0.000350037224966906,19.386,16.016,0.226944244469884,1.87145968285442e-05,0.746072721568535,0.0014079893753544,0.00377558079303104,0.00285874294923449,-0.0332259178986272
"978",1979,4,10006,1010,1978,12,1978,3,12,4,1,17,10,"ACF","A C F INDUSTRIES INC","",34.5,1866,8760,280256,0.00172461693559617,0.0015041095890411,0.0342534710967843,269308.5,-0.225451917178277,0.00117605332267641,1.96494646761919,0.181063799919395,0.757575376645489,0.0228834541971914,0.0118030609112011,0.0607463405135287,0.143169961834975,0.00452223920040196,0.00205489714933628,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00125398938392216,0.000307450377540999,18.137,17.275,0.224607362639024,1.74595306126617e-05,0.759506453055238,0.00160403702329299,0.00343813136235952,0.00315184688284997,0.0752234212375875
"979",1979,6,10006,1010,1978,12,1978,4,12,6,2,17,10,"ACF","A C F INDUSTRIES INC","",35.25,3650,8760,287985,0.00172461693559617,0.0015041095890411,0.0773469114018101,269308.5,0.109524190203323,0.00117266524298141,1.99970537261698,0.209360347711535,0.755943429708016,0.0307440025946986,0.015701451182445,0.0727525669063681,0.170181828323536,0.00560650741909068,0.00221492282786353,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00125398938392216,0.000307450377540999,18.137,17.275,0.224607362639024,1.74595306126617e-05,0.759506453055238,0.00160286126013508,0.00343813136235952,0.00320525027345174,0.0697527160652616
"980",1979,1,10006,1010,1978,12,1978,2,12,1,4,16,10,"ACF","A C F INDUSTRIES INC","",30.375,3113,8758,269308.5,0.00172461693559617,0.0015041095890411,-0.0361463060579308,269308.5,-0.0392331127554937,0.00118886704281521,1.9580357406118,0.213588386833716,0.758435806490474,0.025940785309552,0.0137324606428239,0.0705806026156686,0.123271594095413,-0.00128307505680325,-0.000398637134386511,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00125398938392216,0.000307450377540999,18.137,17.275,0.224607362639024,1.74595306126617e-05,0.759506453055238,0.00163715218791832,0.00343813136235952,0.00320560249676486,-0.0122699691350318
"981",1979,8,10006,1010,1979,12,1979,1,12,8,2,17,10,"ACF","A C F INDUSTRIES INC","",38.25,5100,8760,310980,0.00188240994992731,0.00164172738754493,0.0507386464779479,269308.5,0.171105604989303,0.00115334426651232,2.03037252927773,0.22207189008215,0.755111312597938,0.0254459548739715,0.0129499481503956,0.0663980600549742,0.144322285684249,0.00929777463133714,0.0048746684298128,506.949,0.0981490801561262,0.0333271994929358,0.327737494745691,0.438361817483244,0.180432412519353,0.24921861331133,-0.0190662429723784,0.223562922503053,0.00135262347827863,0.000350037224966906,19.386,16.016,0.226944244469884,1.87145968285442e-05,0.746072721568535,0.00151705897485369,0.00377558079303104,0.00308019486783716,0.0891448495177625
"982",1979,12,10006,1010,1979,12,1979,2,12,12,4,17,10,"ACF","A C F INDUSTRIES INC","",34.25,1723,8859,300030,0.00188240994992731,0.00164172738754493,0.0727802711240188,269308.5,-0.043799753033285,0.00116418691464187,1.99689140030173,0.234739368998628,0.757132298291558,0.0236197329514409,0.0117762068300819,0.0607830872662757,0.114658240047446,-0.00232105235811109,-0.00195625381274192,506.949,0.0981490801561262,0.0333271994929358,0.327737494745691,0.438361817483244,0.180432412519353,0.24921861331133,-0.0190662429723784,0.223562922503053,0.00135262347827863,0.000350037224966906,19.386,16.016,0.226944244469884,1.87145968285442e-05,0.746072721568535,0.00160613605306136,0.00377558079303104,0.00320727927207279,0
"983",1979,2,10006,1010,1978,12,1978,3,12,2,4,16,10,"ACF","A C F INDUSTRIES INC","",29.5,2556,8758,266024.25,0.00172461693559617,0.0015041095890411,0.0791869887628389,269308.5,-0.0590865517688662,0.00123896975557679,1.96494646761919,0.181063799919395,0.757575376645489,0.0228834541971914,0.0118030609112011,0.0607463405135287,0.143169961834975,0.00452223920040196,0.00205489714933628,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00125398938392216,0.000307450377540999,18.137,17.275,0.224607362639024,1.74595306126617e-05,0.759506453055238,0.00168984970355146,0.00343813136235952,0.00332046420580079,-0.0115899042192967
"984",1979,5,10006,1010,1978,12,1978,4,12,5,1,17,10,"ACF","A C F INDUSTRIES INC","",32.875,1856,8760,302220,0.00172461693559617,0.0015041095890411,0.0139492889502081,269308.5,-0.0659682857605191,0.00111743101052214,1.99970537261698,0.209360347711535,0.755943429708016,0.0307440025946986,0.015701451182445,0.0727525669063681,0.170181828323536,0.00560650741909068,0.00221492282786353,464.454,0.173799886159217,0.284914880201765,0.391971311883654,0.973330643534396,0.361444721574581,0.263644096696209,0.0882692863334296,0.236314037558079,0.00125398938392216,0.000307450377540999,18.137,17.275,0.224607362639024,1.74595306126617e-05,0.759506453055238,0.00152736417179538,0.00343813136235952,0.00305427834028191,-0.0313565171631462
"985",1980,10,10006,1010,1980,12,1980,1,12,10,3,18,10,"ACF","A C F INDUSTRIES INC","",42.625,3867,8922,380300.25,0.00179802798589088,0.00187403420816018,0.0727940978085556,303420.75,0.00239492071080932,0.000936807167494631,1.94721672529348,0.219472641353661,0.743186102877002,0.0295843345999241,0.0145472506237111,0.060552254733715,0.0621884392496337,0.00413837972595267,0.00159730247331557,545.559,0.0911608621591744,0.513128475039079,0.563556809585148,1.00903741067675,-0.00105011450043646,0.259116873001074,-0.0925119881962375,0.240681576144835,0.00131896055230237,0.00029021087054857,21.737,16.362,0.237468994707469,2.16366217537858e-05,0.736352097544092,0.00137395123984273,0.00365659896365031,0.00267538083395948,0
"986",1980,5,10006,1010,1979,12,1979,4,12,5,1,18,10,"ACF","A C F INDUSTRIES INC","",33,2336,8859,274629,0.00167077894310129,0.00174140609501923,-0.0170550542738283,303420.75,-0.118437154835053,0.0013264185501167,2.00571655136907,0.214966423943446,0.746072721568535,0.0268387621322222,0.0134209360096601,0.0641001142466834,0.101544421621903,-0.00390524046247639,-0.00228051517278481,506.949,0.0981490801561262,0.0333271994929358,0.327737494745691,0.438361817483244,0.180432412519353,0.24921861331133,-0.0190662429723784,0.223562922503053,0.00120055401616402,0.000310684091315442,19.386,16.016,0.226944244469884,1.66105976601798e-05,0.746072721568535,0.00184594125165223,0.00335110897985718,0.00370243492129382,0.0812822468196819
"987",1980,7,10006,1010,1980,12,1979,4,12,7,2,18,10,"ACF","A C F INDUSTRIES INC","",35.75,4597,8889,291114.75,0.00179802798589088,0.00187403420816018,-0.00200382551099626,303420.75,-0.0039762129610762,0.00125130382435105,2.00571655136907,0.214966423943446,0.746072721568535,0.0268387621322222,0.0134209360096601,0.0641001142466834,0.101544421621903,-0.00390524046247639,-0.00228051517278481,545.559,0.0911608621591744,0.513128475039079,0.563556809585148,1.00903741067675,-0.00105011450043646,0.259116873001074,-0.0925119881962375,0.240681576144835,0.00131896055230237,0.00029021087054857,21.737,16.362,0.237468994707469,2.16366217537858e-05,0.736352097544092,0.00174140609501923,0.00365659896365031,0.00349276702743506,0.0876472581077057
"988",1980,6,10006,1010,1979,12,1979,4,12,6,2,18,10,"ACF","A C F INDUSTRIES INC","",32.75,2886,8889,292347,0.00167077894310129,0.00174140609501923,-0.0135333562654167,303420.75,-0.00109012039527785,0.00124602954707933,2.00571655136907,0.214966423943446,0.746072721568535,0.0268387621322222,0.0134209360096601,0.0641001142466834,0.101544421621903,-0.00390524046247639,-0.00228051517278481,506.949,0.0981490801561262,0.0333271994929358,0.327737494745691,0.438361817483244,0.180432412519353,0.24921861331133,-0.0190662429723784,0.223562922503053,0.00120055401616402,0.000310684091315442,19.386,16.016,0.226944244469884,1.66105976601798e-05,0.746072721568535,0.00173406602427937,0.00335110897985718,0.00347804492606389,-0.00760484366005833
"989",1980,8,10006,1010,1980,12,1980,1,12,8,2,18,10,"ACF","A C F INDUSTRIES INC","",37.25,2364,8889,317781.75,0.00179802798589088,0.00187403420816018,-0.0166756392110291,303420.75,-0.0115810566211345,0.00112110906305979,1.94721672529348,0.219472641353661,0.743186102877002,0.0295843345999241,0.0145472506237111,0.060552254733715,0.0621884392496337,0.00413837972595267,0.00159730247331557,545.559,0.0911608621591744,0.513128475039079,0.563556809585148,1.00903741067675,-0.00105011450043646,0.259116873001074,-0.0925119881962375,0.240681576144835,0.00131896055230237,0.00029021087054857,21.737,16.362,0.237468994707469,2.16366217537858e-05,0.736352097544092,0.00164425427199643,0.00365659896365031,0.0032017194190667,0.0577414105310143
"990",1980,3,10006,1010,1979,12,1979,3,12,3,1,18,10,"ACF","A C F INDUSTRIES INC","",31.875,3500,8859,341071.5,0.00167077894310129,0.00174140609501923,0.388944866876337,303420.75,0.186912418492731,0.00107349631968663,1.99976828090858,0.189921897552031,0.746461000613924,0.0237910020666631,0.0117175551400542,0.0586514580651627,0.113788372103554,0.000907547869471687,-8.55057711468578e-05,506.949,0.0981490801561262,0.0333271994929358,0.327737494745691,0.438361817483244,0.180432412519353,0.24921861331133,-0.0190662429723784,0.223562922503053,0.00120055401616402,0.000310684091315442,19.386,16.016,0.226944244469884,1.66105976601798e-05,0.746072721568535,0.00144243948849435,0.00335110897985718,0.002884544736221,-0.1888363319328
"991",1980,9,10006,1010,1980,12,1980,1,12,9,3,18,10,"ACF","A C F INDUSTRIES INC","",42.625,6192,8922,331115.25,0.00179802798589088,0.00187403420816018,-0.0181732306210859,303420.75,-0.115940799596054,0.00107596373166141,1.94721672529348,0.219472641353661,0.743186102877002,0.0295843345999241,0.0145472506237111,0.060552254733715,0.0621884392496337,0.00413837972595267,0.00159730247331557,545.559,0.0911608621591744,0.513128475039079,0.563556809585148,1.00903741067675,-0.00105011450043646,0.259116873001074,-0.0925119881962375,0.240681576144835,0.00131896055230237,0.00029021087054857,21.737,16.362,0.237468994707469,2.16366217537858e-05,0.736352097544092,0.00157804269057375,0.00365659896365031,0.00307279112031234,0.134788726848459
"992",1980,12,10006,1010,1980,12,1980,2,12,12,4,18,10,"ACF","A C F INDUSTRIES INC","",46,2914,9009,426025.5,0.00179802798589088,0.00187403420816018,0.268596338866044,303420.75,0.353854798646802,0.000899624552990373,1.985659061821,0.206299448657713,0.739991523288005,0.0322211131609146,0.0161356361973646,0.0705886020700836,0.109235357692148,0.00860138020947377,0.00435942936728265,545.559,0.0911608621591744,0.513128475039079,0.563556809585148,1.00903741067675,-0.00105011450043646,0.259116873001074,-0.0925119881962375,0.240681576144835,0.00131896055230237,0.00029021087054857,21.737,16.362,0.237468994707469,2.16366217537858e-05,0.736352097544092,0.00126178362562804,0.00365659896365031,0.00250547209028568,-0.0238419744855709
